,Year,Name,Category,Paid,ConstCode
6315,2013,Shaun Woodward,Office Costs,17882.0,E14000963
6316,2013,Shaun Woodward,Staffing,137440.0,E14000963
6317,2013,Shaun Woodward,Travel,11202.0,E14000963
6318,2014,Shaun Woodward,Office Costs,8842.0,E14000963
6319,2014,Shaun Woodward,Staffing,120969.0,E14000963
6320,2014,Shaun Woodward,Travel,7394.0,E14000963
6321,2015,Marie Rimmer,Accommodation,12294.0,E14000963
6322,2015,Marie Rimmer,Office Costs,18726.0,E14000963
6323,2015,Marie Rimmer,Staffing,657.0,E14000963
6324,2015,Marie Rimmer,Start Up,2102.0,E14000963
6325,2015,Marie Rimmer,Travel,3599.0,E14000963
6326,2015,Shaun Woodward,Office Costs,-1196.0,E14000963
6327,2015,Shaun Woodward,Travel,667.0,E14000963
6328,2015,Shaun Woodward,Winding Up,7059.0,E14000963
6329,2010,Jonathan Reynolds,Accommodation,17566.0,E14000967
6330,2010,Jonathan Reynolds,Constituency Rental,8580.0,E14000967
6331,2010,Jonathan Reynolds,General Admin,8198.0,E14000967
6332,2010,Jonathan Reynolds,Office Costs,295.0,E14000967
6333,2010,Jonathan Reynolds,Travel,5846.0,E14000967
6334,2011,Jonathan Reynolds,Accommodation,16916.0,E14000967
6335,2011,Jonathan Reynolds,Constituency Rental,101.0,E14000967
6336,2011,Jonathan Reynolds,General Admin,3913.0,E14000967
6337,2011,Jonathan Reynolds,Office Costs,17332.0,E14000967
6338,2011,Jonathan Reynolds,Staffing,345.0,E14000967
6339,2011,Jonathan Reynolds,Travel,9207.0,E14000967
6340,2012,Jonathan Reynolds,Accommodation,22046.0,E14000967
6341,2012,Jonathan Reynolds,Office Costs,29734.0,E14000967
6342,2012,Jonathan Reynolds,Staffing,810.0,E14000967
6343,2012,Jonathan Reynolds,Travel,10767.0,E14000967
6344,2013,Jonathan Reynolds,Accommodation,23032.0,E14000967
6345,2013,Jonathan Reynolds,Office Costs,20567.0,E14000967
6346,2013,Jonathan Reynolds,Staffing,146186.0,E14000967
6347,2013,Jonathan Reynolds,Travel,11022.0,E14000967
6348,2014,Jonathan Reynolds,Accommodation,21398.0,E14000967
6349,2014,Jonathan Reynolds,Office Costs,19607.0,E14000967
6350,2014,Jonathan Reynolds,Staffing,137537.0,E14000967
6351,2014,Jonathan Reynolds,Travel,11427.0,E14000967
6352,2015,Jonathan Reynolds,Accommodation,18159.0,E14000967
6353,2015,Jonathan Reynolds,Office Costs,6610.0,E14000967
6354,2015,Jonathan Reynolds,Staffing,3600.0,E14000967
6355,2015,Jonathan Reynolds,Travel,2056.0,E14000967
6356,2010,Ann Coffey,Accommodation,2469.0,E14000969
6357,2010,Ann Coffey,Constituency Rental,8502.0,E14000969
6358,2010,Ann Coffey,General Admin,3264.0,E14000969
6359,2010,Ann Coffey,Travel,3603.0,E14000969
6360,2011,Ann Coffey,Accommodation,4927.0,E14000969
6361,2011,Ann Coffey,Constituency Rental,603.0,E14000969
6362,2011,Ann Coffey,General Admin,39.0,E14000969
6363,2011,Ann Coffey,Office Costs,19446.0,E14000969
6364,2011,Ann Coffey,Staffing,4800.0,E14000969
6365,2011,Ann Coffey,Travel,5448.0,E14000969
6366,2012,Ann Coffey,Accommodation,9490.0,E14000969
6367,2012,Ann Coffey,Office Costs,19056.0,E14000969
6368,2012,Ann Coffey,Travel,7392.0,E14000969
6369,2013,Ann Coffey,Accommodation,10227.0,E14000969
6370,2013,Ann Coffey,Office Costs,20303.0,E14000969
6371,2013,Ann Coffey,Staffing,133755.0,E14000969
6372,2013,Ann Coffey,Travel,7407.0,E14000969
6373,2014,Ann Coffey,Accommodation,10168.0,E14000969
6374,2014,Ann Coffey,Office Costs,20762.0,E14000969
6375,2014,Ann Coffey,Staffing,128927.0,E14000969
6376,2014,Ann Coffey,Travel,10288.0,E14000969
6377,2015,Ann Coffey,Accommodation,7518.0,E14000969
6378,2015,Ann Coffey,Office Costs,11333.0,E14000969
6379,2015,Ann Coffey,Staffing,4800.0,E14000969
6380,2015,Ann Coffey,Travel,3279.0,E14000969
6381,2010,Kate Green,Constituency Rental,7552.0,E14000979
6382,2010,Kate Green,General Admin,6743.0,E14000979
6383,2010,Kate Green,Travel,5145.0,E14000979
6384,2011,Kate Green,General Admin,884.0,E14000979
6385,2011,Kate Green,Miscellaneous Expenses,367.0,E14000979
6386,2011,Kate Green,Office Costs,15909.0,E14000979
6387,2011,Kate Green,Travel,7906.0,E14000979
6388,2012,Kate Green,Office Costs,17740.0,E14000979
6389,2012,Kate Green,Travel,9474.0,E14000979
6390,2013,Kate Green,Miscellaneous Expenses,1394.0,E14000979
6391,2013,Kate Green,Office Costs,15567.0,E14000979
6392,2013,Kate Green,Staffing,139407.0,E14000979
6393,2013,Kate Green,Travel,9079.0,E14000979
6394,2014,Kate Green,Office Costs,15917.0,E14000979
6395,2014,Kate Green,Staffing,130139.0,E14000979
6396,2014,Kate Green,Travel,7909.0,E14000979
6397,2015,Kate Green,Office Costs,7863.0,E14000979
6398,2015,Kate Green,Staffing,193.0,E14000979
6399,2015,Kate Green,Travel,861.0,E14000979
6400,2010,George Osborne,Constituency Rental,856.0,E14000987
6401,2010,George Osborne,General Admin,753.0,E14000987
6402,2010,George Osborne,Staffing,2409.0,E14000987
6403,2010,George Osborne,Travel,2174.0,E14000987
6404,2011,George Osborne,General Admin,1175.0,E14000987
6405,2011,George Osborne,Office Costs,3163.0,E14000987
6406,2011,George Osborne,Staffing,3960.0,E14000987
6407,2011,George Osborne,Travel,1591.0,E14000987
6408,2012,George Osborne,Office Costs,3917.0,E14000987
6409,2012,George Osborne,Staffing,3960.0,E14000987
6410,2012,George Osborne,Travel,2316.0,E14000987
6411,2013,George Osborne,Office Costs,4362.0,E14000987
6412,2013,George Osborne,Staffing,132472.0,E14000987
6413,2013,George Osborne,Travel,1673.0,E14000987
6414,2014,George Osborne,Office Costs,3721.0,E14000987
6415,2014,George Osborne,Staffing,130917.0,E14000987
6416,2014,George Osborne,Travel,769.0,E14000987
6417,2015,George Osborne,Office Costs,4262.0,E14000987
6418,2010,Angela Eagle,Accommodation,3714.0,E14001010
6419,2010,Angela Eagle,Constituency Rental,7778.0,E14001010
6420,2010,Angela Eagle,General Admin,7345.0,E14001010
6421,2010,Angela Eagle,Travel,5174.0,E14001010
6422,2011,Angela Eagle,Accommodation,4159.0,E14001010
6423,2011,Angela Eagle,Constituency Rental,216.0,E14001010
6424,2011,Angela Eagle,General Admin,848.0,E14001010
6425,2011,Angela Eagle,Office Costs,15225.0,E14001010
6426,2011,Angela Eagle,Travel,5996.0,E14001010
6427,2012,Angela Eagle,Accommodation,5320.0,E14001010
6428,2012,Angela Eagle,Office Costs,15798.0,E14001010
6429,2012,Angela Eagle,Travel,5135.0,E14001010
6430,2013,Angela Eagle,Accommodation,3639.0,E14001010
6431,2013,Angela Eagle,Office Costs,19698.0,E14001010
6432,2013,Angela Eagle,Staffing,138305.0,E14001010
6433,2013,Angela Eagle,Travel,5164.0,E14001010
6434,2014,Angela Eagle,Accommodation,5031.0,E14001010
6435,2014,Angela Eagle,Office Costs,21790.0,E14001010
6436,2014,Angela Eagle,Staffing,137482.0,E14001010
6437,2014,Angela Eagle,Travel,4975.0,E14001010
6438,2015,Angela Eagle,Accommodation,3929.0,E14001010
6439,2015,Angela Eagle,Office Costs,16480.0,E14001010
6440,2015,Angela Eagle,Travel,169.0,E14001010
6441,2010,Helen Jones,Accommodation,9483.0,E14001017
6442,2010,Helen Jones,Constituency Rental,7497.0,E14001017
6443,2010,Helen Jones,General Admin,22785.0,E14001017
6444,2010,Helen Jones,Miscellaneous Expenses,1007.0,E14001017
6445,2010,Helen Jones,Travel,7799.0,E14001017
6446,2011,Helen Jones,Accommodation,18256.0,E14001017
6447,2011,Helen Jones,Constituency Rental,1524.0,E14001017
6448,2011,Helen Jones,General Admin,2408.0,E14001017
6449,2011,Helen Jones,Office Costs,17392.0,E14001017
6450,2011,Helen Jones,Travel,9172.0,E14001017
6451,2012,Helen Jones,Accommodation,19572.0,E14001017
6452,2012,Helen Jones,Office Costs,22197.0,E14001017
6453,2012,Helen Jones,Travel,6678.0,E14001017
6454,2013,Helen Jones,Accommodation,19919.0,E14001017
6455,2013,Helen Jones,Office Costs,21609.0,E14001017
6456,2013,Helen Jones,Staffing,134727.0,E14001017
6457,2013,Helen Jones,Travel,8729.0,E14001017
6458,2014,Helen Jones,Accommodation,18420.0,E14001017
6459,2014,Helen Jones,Office Costs,22525.0,E14001017
6460,2014,Helen Jones,Staffing,130348.0,E14001017
6461,2014,Helen Jones,Travel,4761.0,E14001017
6462,2015,Helen Jones,Accommodation,13207.0,E14001017
6463,2015,Helen Jones,Office Costs,14819.0,E14001017
6464,2015,Helen Jones,Staffing,578.0,E14001017
6465,2015,Helen Jones,Travel,910.0,E14001017
6466,2010,David Mowat,Constituency Rental,5939.0,E14001018
6467,2010,David Mowat,General Admin,4574.0,E14001018
6468,2010,David Mowat,Travel,12097.0,E14001018
6469,2011,David Mowat,Office Costs,14930.0,E14001018
6470,2011,David Mowat,Travel,12024.0,E14001018
6471,2012,David Mowat,Accommodation,300.0,E14001018
6472,2012,David Mowat,Office Costs,15852.0,E14001018
6473,2012,David Mowat,Staffing,4260.0,E14001018
6474,2012,David Mowat,Travel,11620.0,E14001018
6475,2013,David Mowat,Accommodation,120.0,E14001018
6476,2013,David Mowat,Office Costs,22767.0,E14001018
6477,2013,David Mowat,Staffing,125841.0,E14001018
6478,2013,David Mowat,Travel,15927.0,E14001018
6479,2014,David Mowat,Office Costs,17524.0,E14001018
6480,2014,David Mowat,Staffing,120596.0,E14001018
6481,2014,David Mowat,Travel,5434.0,E14001018
6482,2015,David Mowat,Office Costs,7997.0,E14001018
6483,2015,David Mowat,Staffing,439.0,E14001018
6484,2015,David Mowat,Travel,133.0,E14001018
6485,2010,Graham Evans,Accommodation,18665.0,E14001024
6486,2010,Graham Evans,Constituency Rental,6750.0,E14001024
6487,2010,Graham Evans,General Admin,15235.0,E14001024
6488,2010,Graham Evans,Staffing,3878.0,E14001024
6489,2010,Graham Evans,Travel,10564.0,E14001024
6490,2011,Graham Evans,Accommodation,21052.0,E14001024
6491,2011,Graham Evans,Constituency Rental,1511.0,E14001024
6492,2011,Graham Evans,General Admin,1038.0,E14001024
6493,2011,Graham Evans,Office Costs,14159.0,E14001024
6494,2011,Graham Evans,Staffing,3960.0,E14001024
6495,2011,Graham Evans,Travel,12610.0,E14001024
6496,2012,Graham Evans,Accommodation,20893.0,E14001024
6497,2012,Graham Evans,Office Costs,17039.0,E14001024
6498,2012,Graham Evans,Staffing,9149.0,E14001024
6499,2012,Graham Evans,Travel,11131.0,E14001024
6500,2013,Graham Evans,Accommodation,21682.0,E14001024
6501,2013,Graham Evans,Office Costs,23533.0,E14001024
6502,2013,Graham Evans,Staffing,104629.0,E14001024
6503,2013,Graham Evans,Travel,11312.0,E14001024
6504,2014,Graham Evans,Accommodation,19004.0,E14001024
6505,2014,Graham Evans,Office Costs,27685.0,E14001024
6506,2014,Graham Evans,Staffing,111416.0,E14001024
6507,2014,Graham Evans,Travel,11110.0,E14001024
6508,2015,Graham Evans,Accommodation,11598.0,E14001024
6509,2015,Graham Evans,Office Costs,25470.0,E14001024
6510,2015,Graham Evans,Staffing,3705.0,E14001024
6511,2015,Graham Evans,Travel,4752.0,E14001024
6512,2010,Rosie Cooper,Accommodation,4509.0,E14001033
6513,2010,Rosie Cooper,Constituency Rental,7259.0,E14001033
6514,2010,Rosie Cooper,General Admin,6007.0,E14001033
6515,2010,Rosie Cooper,Office Costs,910.0,E14001033
6516,2010,Rosie Cooper,Travel,4776.0,E14001033
6517,2011,Rosie Cooper,Accommodation,4958.0,E14001033
6518,2011,Rosie Cooper,Constituency Rental,625.0,E14001033
6519,2011,Rosie Cooper,General Admin,652.0,E14001033
6520,2011,Rosie Cooper,Office Costs,16015.0,E14001033
6521,2011,Rosie Cooper,Travel,6457.0,E14001033
6522,2012,Rosie Cooper,Accommodation,5064.0,E14001033
6523,2012,Rosie Cooper,Office Costs,19534.0,E14001033
6524,2012,Rosie Cooper,Staffing,800.0,E14001033
6525,2012,Rosie Cooper,Travel,5741.0,E14001033
6526,2013,Rosie Cooper,Accommodation,5799.0,E14001033
6527,2013,Rosie Cooper,Office Costs,18178.0,E14001033
6528,2013,Rosie Cooper,Staffing,128132.0,E14001033
6529,2013,Rosie Cooper,Travel,6143.0,E14001033
6530,2014,Rosie Cooper,Accommodation,7612.0,E14001033
6531,2014,Rosie Cooper,Office Costs,15470.0,E14001033
6532,2014,Rosie Cooper,Staffing,126523.0,E14001033
6533,2014,Rosie Cooper,Travel,6126.0,E14001033
6534,2015,Rosie Cooper,Accommodation,3393.0,E14001033
6535,2015,Rosie Cooper,Office Costs,11952.0,E14001033
6536,2015,Rosie Cooper,Staffing,4800.0,E14001033
6537,2015,Rosie Cooper,Travel,2031.0,E14001033
6538,2010,Tim Farron,Accommodation,14553.0,E14001037
6539,2010,Tim Farron,Constituency Rental,7856.0,E14001037
6540,2010,Tim Farron,General Admin,7980.0,E14001037
6541,2010,Tim Farron,Miscellaneous Expenses,411.0,E14001037
6542,2010,Tim Farron,Office Costs,1901.0,E14001037
6543,2010,Tim Farron,Staffing,7298.0,E14001037
6544,2010,Tim Farron,Travel,10030.0,E14001037
6545,2011,Tim Farron,Accommodation,20006.0,E14001037
6546,2011,Tim Farron,Constituency Rental,83.0,E14001037
6547,2011,Tim Farron,General Admin,955.0,E14001037
6548,2011,Tim Farron,Office Costs,18888.0,E14001037
6549,2011,Tim Farron,Staffing,6290.0,E14001037
6550,2011,Tim Farron,Travel,8168.0,E14001037
6551,2012,Tim Farron,Accommodation,18762.0,E14001037
6552,2012,Tim Farron,Office Costs,19967.0,E14001037
6553,2012,Tim Farron,Staffing,10735.0,E14001037
6554,2012,Tim Farron,Travel,9011.0,E14001037
6555,2013,Tim Farron,Accommodation,17160.0,E14001037
6556,2013,Tim Farron,Office Costs,23157.0,E14001037
6557,2013,Tim Farron,Staffing,136584.0,E14001037
6558,2013,Tim Farron,Travel,10617.0,E14001037
6559,2014,Tim Farron,Accommodation,19708.0,E14001037
6560,2014,Tim Farron,Office Costs,12149.0,E14001037
6561,2014,Tim Farron,Staffing,134656.0,E14001037
6562,2014,Tim Farron,Travel,10244.0,E14001037
6563,2015,Tim Farron,Accommodation,13923.0,E14001037
6564,2015,Tim Farron,Office Costs,2079.0,E14001037
6565,2015,Tim Farron,Staffing,25.0,E14001037
6566,2015,Tim Farron,Travel,2902.0,E14001037
6567,2010,Lisa Nandy,Accommodation,13218.0,E14001039
6568,2010,Lisa Nandy,Constituency Rental,8707.0,E14001039
6569,2010,Lisa Nandy,General Admin,11038.0,E14001039
6570,2010,Lisa Nandy,Travel,5443.0,E14001039
6571,2011,Lisa Nandy,Accommodation,18710.0,E14001039
6572,2011,Lisa Nandy,General Admin,2001.0,E14001039
6573,2011,Lisa Nandy,Office Costs,13603.0,E14001039
6574,2011,Lisa Nandy,Travel,5445.0,E14001039
6575,2012,Lisa Nandy,Accommodation,19766.0,E14001039
6576,2012,Lisa Nandy,Office Costs,19529.0,E14001039
6577,2012,Lisa Nandy,Staffing,320.0,E14001039
6578,2012,Lisa Nandy,Travel,5779.0,E14001039
6579,2013,Lisa Nandy,Accommodation,20101.0,E14001039
6580,2013,Lisa Nandy,Office Costs,21214.0,E14001039
6581,2013,Lisa Nandy,Staffing,135243.0,E14001039
6582,2013,Lisa Nandy,Travel,7712.0,E14001039
6583,2014,Lisa Nandy,Accommodation,19937.0,E14001039
6584,2014,Lisa Nandy,Office Costs,20260.0,E14001039
6585,2014,Lisa Nandy,Staffing,129691.0,E14001039
6586,2014,Lisa Nandy,Travel,10891.0,E14001039
6587,2015,Lisa Nandy,Accommodation,14420.0,E14001039
6588,2015,Lisa Nandy,Office Costs,14062.0,E14001039
6589,2015,Lisa Nandy,Staffing,59.0,E14001039
6590,2015,Lisa Nandy,Travel,1411.0,E14001039
6591,2010,Alison McGovern,Accommodation,7730.0,E14001043
6592,2010,Alison McGovern,Constituency Rental,8058.0,E14001043
6593,2010,Alison McGovern,General Admin,8441.0,E14001043
6594,2010,Alison McGovern,Miscellaneous Expenses,487.0,E14001043
6595,2010,Alison McGovern,Office Costs,826.0,E14001043
6596,2010,Alison McGovern,Staffing,46.0,E14001043
6597,2010,Alison McGovern,Travel,4214.0,E14001043
6598,2011,Alison McGovern,Accommodation,11247.0,E14001043
6599,2011,Alison McGovern,Constituency Rental,1437.0,E14001043
6600,2011,Alison McGovern,General Admin,1339.0,E14001043
6601,2011,Alison McGovern,Office Costs,18766.0,E14001043
6602,2011,Alison McGovern,Staffing,386.0,E14001043
6603,2011,Alison McGovern,Travel,8050.0,E14001043
6604,2012,Alison McGovern,Accommodation,24363.0,E14001043
6605,2012,Alison McGovern,Office Costs,21195.0,E14001043
6606,2012,Alison McGovern,Staffing,505.0,E14001043
6607,2012,Alison McGovern,Travel,12401.0,E14001043
6608,2013,Alison McGovern,Accommodation,22763.0,E14001043
6609,2013,Alison McGovern,Office Costs,14845.0,E14001043
6610,2013,Alison McGovern,Staffing,134551.0,E14001043
6611,2013,Alison McGovern,Travel,11003.0,E14001043
6612,2014,Alison McGovern,Accommodation,22142.0,E14001043
6613,2014,Alison McGovern,Office Costs,15033.0,E14001043
6614,2014,Alison McGovern,Staffing,123108.0,E14001043
6615,2014,Alison McGovern,Travel,9003.0,E14001043
6616,2015,Alison McGovern,Accommodation,14935.0,E14001043
6617,2015,Alison McGovern,Office Costs,10499.0,E14001043
6618,2015,Alison McGovern,Travel,3260.0,E14001043
6619,2010,Esther McVey,Accommodation,15606.0,E14001044
6620,2010,Esther McVey,Constituency Rental,3981.0,E14001044
6621,2010,Esther McVey,General Admin,6171.0,E14001044
6622,2010,Esther McVey,Staffing,4980.0,E14001044
6623,2010,Esther McVey,Travel,5483.0,E14001044
6624,2011,Esther McVey,Accommodation,18140.0,E14001044
6625,2011,Esther McVey,Constituency Rental,124.0,E14001044
6626,2011,Esther McVey,General Admin,1149.0,E14001044
6627,2011,Esther McVey,Office Costs,12402.0,E14001044
6628,2011,Esther McVey,Staffing,8360.0,E14001044
6629,2011,Esther McVey,Travel,8081.0,E14001044
6630,2012,Esther McVey,Accommodation,20000.0,E14001044
6631,2012,Esther McVey,Office Costs,17851.0,E14001044
6632,2012,Esther McVey,Staffing,8210.0,E14001044
6633,2012,Esther McVey,Travel,7715.0,E14001044
6634,2013,Esther McVey,Accommodation,20055.0,E14001044
6635,2013,Esther McVey,Office Costs,15343.0,E14001044
6636,2013,Esther McVey,Staffing,101824.0,E14001044
6637,2013,Esther McVey,Travel,10452.0,E14001044
6638,2014,Esther McVey,Accommodation,18856.0,E14001044
6639,2014,Esther McVey,Office Costs,20979.0,E14001044
6640,2014,Esther McVey,Staffing,117729.0,E14001044
6641,2014,Esther McVey,Travel,9772.0,E14001044
6642,2015,Esther McVey,Accommodation,4875.0,E14001044
6643,2015,Esther McVey,Miscellaneous Expenses,792.0,E14001044
6644,2015,Esther McVey,Office Costs,611.0,E14001044
6645,2015,Esther McVey,Winding Up,3287.0,E14001044
6646,2015,Margaret Greenwood,Accommodation,8740.0,E14001044
6647,2015,Margaret Greenwood,Office Costs,5251.0,E14001044
6648,2015,Margaret Greenwood,Start Up,436.0,E14001044
6649,2015,Margaret Greenwood,Travel,1337.0,E14001044
6650,2010,Tony Cunningham,Accommodation,3925.0,E14001053
6651,2010,Tony Cunningham,Constituency Rental,4688.0,E14001053
6652,2010,Tony Cunningham,General Admin,3142.0,E14001053
6653,2010,Tony Cunningham,Travel,11379.0,E14001053
6654,2011,Tony Cunningham,Accommodation,5012.0,E14001053
6655,2011,Tony Cunningham,Constituency Rental,1297.0,E14001053
6656,2011,Tony Cunningham,General Admin,659.0,E14001053
6657,2011,Tony Cunningham,Office Costs,11488.0,E14001053
6658,2011,Tony Cunningham,Staffing,3600.0,E14001053
6659,2011,Tony Cunningham,Travel,11647.0,E14001053
6660,2012,Tony Cunningham,Accommodation,4245.0,E14001053
6661,2012,Tony Cunningham,Office Costs,14241.0,E14001053
6662,2012,Tony Cunningham,Staffing,4800.0,E14001053
6663,2012,Tony Cunningham,Travel,7004.0,E14001053
6664,2013,Tony Cunningham,Accommodation,4188.0,E14001053
6665,2013,Tony Cunningham,Office Costs,16139.0,E14001053
6666,2013,Tony Cunningham,Staffing,106280.0,E14001053
6667,2013,Tony Cunningham,Travel,9512.0,E14001053
6668,2014,Tony Cunningham,Accommodation,4274.0,E14001053
6669,2014,Tony Cunningham,Office Costs,13452.0,E14001053
6670,2014,Tony Cunningham,Staffing,98040.0,E14001053
6671,2014,Tony Cunningham,Travel,4019.0,E14001053
6672,2015,Sue Hayman,Accommodation,11258.0,E14001053
6673,2015,Sue Hayman,Miscellaneous Expenses,350.0,E14001053
6674,2015,Sue Hayman,Office Costs,8613.0,E14001053
6675,2015,Sue Hayman,Staffing,4421.0,E14001053
6676,2015,Sue Hayman,Start Up,69.0,E14001053
6677,2015,Sue Hayman,Travel,2808.0,E14001053
6678,2015,Tony Cunningham,Office Costs,2757.0,E14001053
6679,2015,Tony Cunningham,Winding Up,1413.0,E14001053
6680,2010,Barbara Keeley,Constituency Rental,17042.0,E14001054
6681,2010,Barbara Keeley,General Admin,12712.0,E14001054
6682,2010,Barbara Keeley,Staffing,1200.0,E14001054
6683,2010,Barbara Keeley,Travel,5390.0,E14001054
6684,2011,Barbara Keeley,General Admin,278.0,E14001054
6685,2011,Barbara Keeley,Office Costs,22890.0,E14001054
6686,2011,Barbara Keeley,Staffing,5188.0,E14001054
6687,2011,Barbara Keeley,Travel,6968.0,E14001054
6688,2012,Barbara Keeley,Office Costs,20586.0,E14001054
6689,2012,Barbara Keeley,Staffing,5111.0,E14001054
6690,2012,Barbara Keeley,Travel,5218.0,E14001054
6691,2013,Barbara Keeley,Office Costs,22765.0,E14001054
6692,2013,Barbara Keeley,Staffing,118644.0,E14001054
6693,2013,Barbara Keeley,Travel,7066.0,E14001054
6694,2014,Barbara Keeley,Office Costs,24044.0,E14001054
6695,2014,Barbara Keeley,Staffing,131368.0,E14001054
6696,2014,Barbara Keeley,Travel,6615.0,E14001054
